"","religionno","religionyes","degreeyes","countryNorway","countrySweden","countryUSA","gendermale","age_sc","y"
"2583",0,1,0,0,0,0,1,-1.46382997284009,1
"2584",0,1,0,0,0,0,0,1.04982809942668,1
"2585",0,1,0,0,0,0,0,-0.645429670241606,1
"2586",0,1,0,0,0,0,1,1.75131407308253,1
"2587",0,1,0,0,0,0,0,-1.52228713731141,1
"2588",0,1,0,0,0,0,0,-0.703886834712926,2
"2589",0,1,0,0,0,0,0,-1.52228713731141,1
"2590",0,1,0,0,0,0,1,0.640627948127441,2
"2591",0,1,0,0,0,0,0,-0.937715492598208,2
"2592",0,1,0,0,0,0,0,-0.586972505770286,2
"2593",0,1,0,0,0,0,0,0.58217078365612,1
"2594",0,1,0,0,0,0,0,0.932913770484042,2
"2595",0,1,0,0,0,0,0,0.932913770484042,1
"2596",1,0,0,0,0,0,1,0.815999441541402,1
"2597",0,1,0,0,0,0,1,-1.23000131495481,2
"2598",0,1,0,0,0,0,1,-0.879258328126887,2
"2599",0,1,1,0,0,0,1,-0.528515341298965,2
"2600",1,0,0,0,0,0,1,-0.879258328126887,2
"2601",0,1,0,0,0,0,0,-1.52228713731141,1
"2602",1,0,1,0,0,0,0,-0.645429670241606,1
"2603",0,1,0,0,0,0,1,1.69285690861121,1
"2604",0,1,0,0,0,0,1,0.289884961299519,3
"2605",0,1,0,0,0,0,1,1.16674242836932,2
"2606",0,1,0,0,0,0,0,1.51748541519725,2
"2607",0,1,0,0,0,0,0,-0.879258328126887,2
"2608",0,1,0,0,0,0,1,1.69285690861121,1
"2609",0,1,0,0,0,0,0,1.04982809942668,3
"2610",0,1,0,0,0,0,0,-0.762343999184247,1
"2611",0,1,1,0,0,0,0,0.0560563034142376,1
"2612",0,1,0,0,0,0,1,0.699085112598761,2
"2613",0,1,0,0,0,0,1,2.27742855332441,1
"2614",1,0,0,0,0,0,1,-1.28845847942613,1
"2615",1,0,0,0,0,0,0,-1.11308698601217,2
"2616",0,1,0,0,0,0,0,-0.528515341298965,1
"2617",0,1,0,0,0,0,1,-0.353143847885005,3
"2618",0,1,0,0,0,0,0,0.46525645471348,1
"2619",0,1,0,0,0,0,1,-0.703886834712926,1
"2620",1,0,0,0,0,0,0,0.348342125770839,1
"2621",0,1,0,0,0,0,1,1.04982809942668,1
"2622",0,1,0,0,0,0,0,-0.645429670241606,1
"2623",1,0,0,0,0,0,1,1.28365675731196,1
"2624",0,1,1,0,0,0,0,-0.645429670241606,1
"2625",0,1,0,0,0,0,0,-0.411601012356325,1
"2626",0,1,0,0,0,0,1,-0.937715492598208,1
"2627",1,0,0,0,0,0,1,-0.937715492598208,1
"2628",0,1,0,0,0,0,0,1.16674242836932,1
"2629",0,1,1,0,0,0,1,-1.23000131495481,2
"2630",1,0,0,0,0,0,1,-0.177772354471044,2
"2631",0,1,0,0,0,0,1,-1.23000131495481,1
"2632",0,1,0,0,0,0,1,2.16051422438177,2
"2633",0,1,0,0,0,0,0,1.92668556649649,2
"2634",0,1,0,0,0,0,1,0.46525645471348,1
"2635",0,1,0,0,0,0,0,-1.58074430178273,2
"2636",0,1,0,0,0,0,1,-0.411601012356325,2
"2637",0,1,0,0,0,0,0,1.86822840202517,3
"2638",0,1,0,0,0,0,1,1.16674242836932,1
"2639",0,1,0,0,0,0,1,0.991370934955363,3
"2640",1,0,0,0,0,0,1,-0.528515341298965,2
"2641",0,1,0,0,0,0,0,0.348342125770839,3
"2642",1,0,0,0,0,0,1,-0.645429670241606,2
"2643",0,1,0,0,0,0,0,-0.528515341298965,1
"2644",0,1,0,0,0,0,0,0.5237136191848,1
"2645",0,1,0,0,0,0,0,-0.586972505770286,2
"2646",0,1,0,0,0,0,1,-0.353143847885005,3
"2647",0,1,0,0,0,0,0,-1.34691564389745,1
"2648",0,1,1,0,0,0,0,-1.34691564389745,3
"2649",0,1,0,0,0,0,1,-0.586972505770286,3
"2650",1,0,0,0,0,0,1,0.46525645471348,3
"2651",0,1,0,0,0,0,0,0.757542277070081,1
"2652",0,1,0,0,0,0,1,-0.528515341298965,2
"2653",0,1,0,0,0,0,0,1.51748541519725,1
"2654",0,1,0,0,0,0,0,0.991370934955363,3
"2655",0,1,0,0,0,0,1,0.815999441541402,1
"2656",0,1,0,0,0,0,1,0.58217078365612,2
"2657",0,1,0,0,0,0,1,0.5237136191848,1
"2658",0,1,0,0,0,0,0,0.114513467885558,1
"2659",0,1,0,0,0,0,0,-1.40537280836877,1
"2660",1,0,0,0,0,0,0,1.63439974413989,2
"2661",0,1,0,0,0,0,1,1.51748541519725,3
"2662",0,1,0,0,0,0,1,-1.11308698601217,1
"2663",1,0,1,0,0,0,0,0.172970632356878,1
"2664",0,1,0,0,0,0,0,1.98514273096781,1
"2665",0,1,0,0,0,0,0,-0.411601012356325,3
"2666",0,1,0,0,0,0,1,-0.996172657069528,2
"2667",0,1,0,0,0,0,0,1.98514273096781,1
"2668",1,0,0,0,0,0,0,-0.645429670241606,1
"2669",0,1,0,0,0,0,1,-0.703886834712926,2
"2670",0,1,0,0,0,0,0,-1.28845847942613,3
"2671",0,1,0,0,0,0,0,0.289884961299519,3
"2672",0,1,0,0,0,0,1,1.34211392178328,2
"2673",0,1,0,0,0,0,1,2.33588571779573,3
"2674",0,1,0,0,0,0,1,-0.236229518942364,1
"2675",0,1,0,0,0,0,0,-0.586972505770286,3
"2676",0,1,0,0,0,0,1,-0.645429670241606,2
"2677",0,1,0,0,0,0,1,-0.937715492598208,1
"2678",0,1,0,0,0,0,0,0.0560563034142376,1
"2679",0,1,0,0,0,0,0,-1.17154415048349,2
"2680",0,1,0,0,0,0,0,-0.820801163655567,3
"2681",0,1,0,0,0,0,0,0.58217078365612,2
"2682",0,1,0,0,0,0,0,-0.762343999184247,3
"2683",1,0,0,0,0,0,0,-0.470058176827645,1
"2684",0,1,0,0,0,0,0,-0.879258328126887,1
"2685",0,1,0,0,0,0,1,1.69285690861121,1
"2686",0,1,0,0,0,0,1,-0.060858025528403,1
"2687",0,1,0,0,0,0,1,-0.703886834712926,2
"2688",0,1,0,0,0,0,0,-0.762343999184247,1
"2689",0,1,0,0,0,0,0,1.92668556649649,1
"2690",1,0,0,0,0,0,0,1.34211392178328,1
"2691",0,1,1,0,0,0,0,-0.703886834712926,1
"2692",0,1,0,0,0,0,1,1.16674242836932,2
"2693",0,1,0,0,0,0,1,1.80977123755385,2
"2694",1,0,0,0,0,0,1,-0.528515341298965,2
"2695",0,1,0,0,0,0,0,2.16051422438177,1
"2696",1,0,0,0,0,0,1,-0.470058176827645,1
"2697",0,1,0,0,0,0,1,2.27742855332441,1
"2698",0,1,0,0,0,0,1,-0.879258328126887,3
"2699",0,1,0,0,0,0,0,-0.586972505770286,3
"2700",0,1,0,0,0,0,0,-0.470058176827645,2
"2701",1,0,0,0,0,0,1,0.5237136191848,3
"2702",0,1,0,0,0,0,0,0.46525645471348,2
"2703",1,0,0,0,0,0,1,0.815999441541402,1
"2704",0,1,0,0,0,0,0,0.699085112598761,3
"2705",0,1,1,0,0,0,1,0.932913770484042,1
"2706",0,1,0,0,0,0,0,-1.58074430178273,1
"2707",0,1,0,0,0,0,0,0.991370934955363,2
"2708",0,1,0,0,0,0,1,-1.17154415048349,3
"2709",0,1,0,0,0,0,1,0.5237136191848,1
"2710",0,1,0,0,0,0,0,1.04982809942668,2
"2711",0,1,0,0,0,0,0,0.114513467885558,3
"2712",0,1,0,0,0,0,1,-1.05462982154085,1
"2713",0,1,0,0,0,0,0,-0.996172657069528,1
"2714",0,1,0,0,0,0,1,0.932913770484042,3
"2715",0,1,0,0,0,0,0,0.172970632356878,2
"2716",0,1,0,0,0,0,0,-1.05462982154085,1
"2717",1,0,0,0,0,0,1,-0.353143847885005,2
"2718",0,1,0,0,0,0,1,-1.11308698601217,1
"2719",1,0,0,0,0,0,1,-1.58074430178273,1
"2720",0,1,0,0,0,0,0,-0.879258328126887,1
"2721",0,1,0,0,0,0,1,-1.23000131495481,1
"2722",0,1,0,0,0,0,0,0.231427796828199,1
"2723",1,0,0,0,0,0,1,1.108285263898,2
"2724",0,1,1,0,0,0,1,-0.411601012356325,2
"2725",0,1,0,0,0,0,1,0.874456606012722,2
"2726",0,1,0,0,0,0,0,0.172970632356878,1
"2727",0,1,1,0,0,0,1,2.16051422438177,2
"2728",1,0,1,0,0,0,1,-0.353143847885005,2
"2729",1,0,0,0,0,0,1,0.114513467885558,3
"2730",0,1,0,0,0,0,1,-0.470058176827645,1
"2731",0,1,0,0,0,0,0,-0.294686683413684,2
"2732",0,1,0,0,0,0,1,-0.586972505770286,2
"2733",0,1,0,0,0,0,1,-0.528515341298965,3
"2734",0,1,0,0,0,0,1,-0.353143847885005,2
"2735",1,0,0,0,0,0,1,-1.46382997284009,2
"2736",1,0,0,0,0,0,0,-1.23000131495481,2
"2737",0,1,0,0,0,0,0,-0.996172657069528,1
"2738",0,1,0,0,0,0,0,0.991370934955363,3
"2739",0,1,0,0,0,0,1,0.348342125770839,1
"2740",0,1,0,0,0,0,1,-1.23000131495481,1
"2741",1,0,1,0,0,0,1,0.0560563034142376,1
"2742",0,1,0,0,0,0,0,-0.703886834712926,3
"2743",1,0,0,0,0,0,0,-0.879258328126887,1
"2744",0,1,1,0,0,0,0,-1.23000131495481,1
"2745",0,1,0,0,0,0,1,-0.236229518942364,1
"2746",0,1,0,0,0,0,0,-1.17154415048349,1
"2747",0,1,0,0,0,0,1,-1.23000131495481,1
"2748",0,1,0,0,0,0,0,-0.119315189999723,1
"2749",1,0,0,0,0,0,1,-0.528515341298965,1
"2750",0,1,0,0,0,0,0,-1.52228713731141,2
"2751",0,1,0,0,0,0,0,-0.586972505770286,3
"2752",0,1,0,0,0,0,1,0.991370934955363,2
"2753",0,1,0,0,0,0,0,-0.294686683413684,1
"2754",0,1,0,0,0,0,0,0.0560563034142376,1
"2755",0,1,0,0,0,0,1,0.172970632356878,2
"2756",0,1,0,0,0,0,1,1.92668556649649,1
"2757",0,1,0,0,0,0,1,-0.353143847885005,2
"2758",1,0,1,0,0,0,1,-0.411601012356325,2
"2759",1,0,0,0,0,0,0,-0.762343999184247,1
"2760",0,1,0,0,0,0,1,0.991370934955363,3
"2761",1,0,1,0,0,0,1,-0.119315189999723,1
"2762",0,1,0,0,0,0,0,0.172970632356878,1
"2763",1,0,0,0,0,0,0,-0.879258328126887,1
"2764",0,1,0,0,0,0,1,0.114513467885558,1
"2765",0,1,0,0,0,0,0,-0.879258328126887,2
"2766",0,1,0,0,0,0,0,-0.177772354471044,1
"2767",0,1,0,0,0,0,0,-0.879258328126887,3
"2768",1,0,0,0,0,0,0,-1.17154415048349,2
"2769",0,1,0,0,0,0,0,-1.05462982154085,1
"2770",0,1,0,0,0,0,0,-0.703886834712926,3
"2771",0,1,0,0,0,0,1,-0.703886834712926,3
"2772",1,0,1,0,0,0,0,0.406799290242159,2
"2773",0,1,0,0,0,0,1,0.0560563034142376,3
"2774",0,1,0,0,0,0,0,-0.294686683413684,1
"2775",0,1,0,0,0,0,1,-1.23000131495481,2
"2776",0,1,0,0,0,0,0,-1.46382997284009,1
"2777",0,1,0,0,0,0,1,-1.46382997284009,1
"2778",0,1,0,0,0,0,1,1.16674242836932,2
"2779",0,1,0,0,0,0,1,-0.177772354471044,2
"2780",0,1,0,0,0,0,0,1.34211392178328,1
"2781",0,1,0,0,0,0,1,0.757542277070081,1
"2782",0,1,0,0,0,0,1,0.172970632356878,2
"2783",0,1,0,0,0,0,1,-0.470058176827645,1
"2784",0,1,0,0,0,0,0,0.348342125770839,2
"2785",0,1,1,0,0,0,0,-1.52228713731141,1
"2786",1,0,0,0,0,0,1,0.46525645471348,1
"2787",0,1,0,0,0,0,0,0.0560563034142376,3
"2788",0,1,0,0,0,0,1,1.34211392178328,1
"2789",0,1,0,0,0,0,1,-0.762343999184247,1
"2790",0,1,0,0,0,0,1,0.0560563034142376,2
"2791",0,1,0,0,0,0,0,0.348342125770839,2
"2792",0,1,0,0,0,0,0,-0.177772354471044,1
"2793",0,1,0,0,0,0,0,-0.879258328126887,2
"2794",0,1,0,0,0,0,0,1.75131407308253,1
"2795",0,1,0,0,0,0,0,-0.937715492598208,2
"2796",0,1,0,0,0,0,1,-0.996172657069528,3
"2797",0,1,0,0,0,0,0,-0.528515341298965,1
"2798",1,0,0,0,0,0,1,-1.52228713731141,1
"2799",0,1,0,0,0,0,0,0.815999441541402,1
"2800",1,0,0,0,0,0,0,-0.703886834712926,2
"2801",0,1,0,0,0,0,1,1.28365675731196,1
"2802",1,0,0,0,0,0,1,-0.879258328126887,2
"2803",0,1,0,0,0,0,1,1.45902825072593,1
"2804",0,1,1,0,0,0,0,0.0560563034142376,2
"2805",0,1,0,0,0,0,1,0.114513467885558,3
"2806",1,0,0,0,0,0,0,-0.703886834712926,2
"2807",0,1,0,0,0,0,0,-0.00240086105708268,1
"2808",0,1,0,0,0,0,0,-0.586972505770286,1
"2809",0,1,0,0,0,0,0,1.22519959284064,2
"2810",1,0,0,0,0,0,1,-0.470058176827645,1
"2811",1,0,0,0,0,0,0,0.699085112598761,3
"2812",1,0,0,0,0,0,0,-0.586972505770286,3
"2813",0,1,0,0,0,0,1,-0.294686683413684,2
"2814",0,1,0,0,0,0,1,-0.00240086105708268,1
"2815",0,1,0,0,0,0,0,-0.294686683413684,2
"2816",0,1,1,0,0,0,0,-0.820801163655567,1
"2817",0,1,0,0,0,0,1,-1.11308698601217,2
"2818",0,1,0,0,0,0,0,1.51748541519725,2
"2819",0,1,0,0,0,0,0,0.0560563034142376,3
"2820",0,1,0,0,0,0,0,-0.00240086105708268,2
"2821",1,0,1,0,0,0,1,0.46525645471348,1
"2822",0,1,0,0,0,0,1,2.27742855332441,3
"2823",0,1,0,0,0,0,1,2.39434288226705,2
"2824",0,1,0,0,0,0,1,-0.119315189999723,1
"2825",0,1,0,0,0,0,1,2.10205705991045,1
"2826",0,1,0,0,0,0,0,-0.470058176827645,1
"2827",0,1,0,0,0,0,0,-0.060858025528403,1
"2828",0,1,0,0,0,0,0,-0.879258328126887,1
"2829",0,1,0,0,0,0,1,-0.703886834712926,3
"2830",0,1,0,0,0,0,1,-1.23000131495481,1
"2831",0,1,0,0,0,0,0,-1.52228713731141,2
"2832",0,1,0,0,0,0,1,0.991370934955363,1
"2833",0,1,0,0,0,0,1,-1.52228713731141,2
"2834",0,1,1,0,0,0,0,0.58217078365612,1
"2835",0,1,0,0,0,0,1,-0.411601012356325,2
"2836",0,1,0,0,0,0,0,-1.34691564389745,1
"2837",0,1,0,0,0,0,0,-0.879258328126887,1
"2838",0,1,0,0,0,0,1,-0.528515341298965,1
"2839",0,1,0,0,0,0,0,-0.879258328126887,1
"2840",0,1,0,0,0,0,0,-1.05462982154085,1
"2841",0,1,1,0,0,0,0,-0.996172657069528,1
"2842",1,0,0,0,0,0,0,-0.996172657069528,1
"2843",0,1,0,0,0,0,0,-1.05462982154085,2
"2844",1,0,0,0,0,0,1,-0.937715492598208,2
"2845",0,1,0,0,0,0,0,1.69285690861121,2
"2846",1,0,0,0,0,0,0,-1.17154415048349,2
"2847",1,0,0,0,0,0,1,0.640627948127441,2
"2848",0,1,0,0,0,0,1,0.348342125770839,1
"2849",1,0,0,0,0,0,1,-0.294686683413684,1
"2850",0,1,0,0,0,0,0,1.28365675731196,2
"2851",1,0,0,0,0,0,1,-1.34691564389745,2
"2852",0,1,0,0,0,0,0,-1.52228713731141,2
"2853",0,1,0,0,0,0,1,-0.294686683413684,2
"2854",0,1,0,0,0,0,0,-0.586972505770286,2
"2855",0,1,0,0,0,0,0,2.27742855332441,2
"2856",0,1,0,0,0,0,1,-1.23000131495481,1
"2857",1,0,0,0,0,0,1,-0.353143847885005,1
"2858",0,1,0,0,0,0,1,-0.645429670241606,1
"2859",1,0,0,0,0,0,1,0.348342125770839,2
"2860",0,1,0,0,0,0,1,1.86822840202517,2
"2861",0,1,0,0,0,0,1,0.0560563034142376,2
"2862",1,0,0,0,0,0,0,-0.353143847885005,2
"2863",0,1,0,0,0,0,0,0.231427796828199,1
"2864",0,1,0,0,0,0,0,-1.05462982154085,1
"2865",1,0,0,0,0,0,1,-0.177772354471044,1
"2866",0,1,0,0,0,0,1,-0.586972505770286,1
"2867",1,0,0,0,0,0,1,-0.937715492598208,2
"2868",0,1,0,0,0,0,0,-1.11308698601217,2
"2869",1,0,1,0,0,0,1,-1.40537280836877,1
"2870",0,1,0,0,0,0,0,-1.28845847942613,1
"2871",0,1,0,0,0,0,0,1.34211392178328,3
"2872",0,1,0,0,0,0,0,0.640627948127441,2
"2873",0,1,0,0,0,0,1,1.80977123755385,1
"2874",0,1,0,0,0,0,1,2.10205705991045,3
"2875",0,1,0,0,0,0,0,0.991370934955363,1
"2876",0,1,1,0,0,0,0,-0.060858025528403,1
"2877",0,1,0,0,0,0,1,-1.11308698601217,3
"2878",1,0,0,0,0,0,1,-0.411601012356325,3
"2879",0,1,0,0,0,0,1,-0.762343999184247,1
"2880",0,1,0,0,0,0,1,-0.586972505770286,1
"2881",1,0,0,0,0,0,0,-0.937715492598208,1
"2882",0,1,1,0,0,0,0,-0.762343999184247,2
"2883",0,1,0,0,0,0,0,-0.762343999184247,2
"2884",1,0,0,0,0,0,0,0.932913770484042,1
"2885",1,0,0,0,0,0,1,-0.879258328126887,1
"2886",0,1,0,0,0,0,1,1.45902825072593,1
"2887",1,0,0,0,0,0,0,-1.28845847942613,3
"2888",1,0,0,0,0,0,0,-1.23000131495481,1
"2889",1,0,0,0,0,0,0,1.75131407308253,3
"2890",0,1,0,0,0,0,0,-0.586972505770286,2
"2891",0,1,0,0,0,0,0,-0.060858025528403,1
"2892",0,1,0,0,0,0,1,0.699085112598761,1
"2893",0,1,0,0,0,0,0,-1.58074430178273,1
"2894",0,1,0,0,0,0,0,1.80977123755385,1
"2895",1,0,0,0,0,0,0,-0.294686683413684,3
"2896",0,1,0,0,0,0,0,-0.470058176827645,1
"2897",0,1,0,0,0,0,1,1.51748541519725,2
"2898",0,1,0,0,0,0,0,-0.119315189999723,1
"2899",0,1,0,0,0,0,0,1.45902825072593,1
"2900",0,1,0,0,0,0,1,-0.645429670241606,2
"2901",0,1,1,0,0,0,0,-1.17154415048349,2
"2902",1,0,0,0,0,0,1,0.231427796828199,1
"2903",0,1,0,0,0,0,0,1.92668556649649,2
"2904",0,1,0,0,0,0,0,-1.52228713731141,1
"2905",1,0,0,0,0,0,0,-0.937715492598208,2
"2906",0,1,0,0,0,0,0,-0.937715492598208,1
"2907",1,0,1,0,0,0,0,-0.294686683413684,1
"2908",0,1,0,0,0,0,0,-1.40537280836877,2
"2909",0,1,0,0,0,0,0,0.289884961299519,2
"2910",0,1,0,0,0,0,0,1.63439974413989,1
"2911",0,1,0,0,0,0,1,2.16051422438177,1
"2912",1,0,0,0,0,0,1,-0.411601012356325,1
"2913",0,1,0,0,0,0,1,1.69285690861121,3
"2914",0,1,0,0,0,0,1,-0.820801163655567,1
"2915",0,1,0,0,0,0,0,0.0560563034142376,1
"2916",0,1,0,0,0,0,0,-1.05462982154085,1
"2917",0,1,0,0,0,0,1,-1.11308698601217,1
"2918",0,1,0,0,0,0,0,1.98514273096781,3
"2919",0,1,0,0,0,0,0,1.4005710862546,2
"2920",1,0,1,0,0,0,1,-1.40537280836877,2
"2921",0,1,0,0,0,0,0,0.815999441541402,1
"2922",0,1,0,0,0,0,1,1.51748541519725,3
"2923",0,1,0,0,0,0,1,-0.353143847885005,2
"2924",0,1,0,0,0,0,0,-0.177772354471044,2
"2925",0,1,0,0,0,0,0,0.0560563034142376,3
"2926",0,1,0,0,0,0,0,-0.060858025528403,3
"2927",1,0,0,0,0,0,1,-1.23000131495481,1
"2928",0,1,0,0,0,0,1,-0.762343999184247,1
"2929",1,0,0,0,0,0,0,0.348342125770839,1
"2930",0,1,0,0,0,0,1,-1.11308698601217,2
"2931",0,1,0,0,0,0,0,-0.177772354471044,2
"2932",0,1,0,0,0,0,1,-0.645429670241606,1
"2933",0,1,0,0,0,0,1,0.932913770484042,2
"2934",0,1,0,0,0,0,0,1.98514273096781,2
"2935",0,1,0,0,0,0,0,-0.00240086105708268,1
"2936",0,1,0,0,0,0,0,-0.586972505770286,2
"2937",0,1,0,0,0,0,0,1.98514273096781,3
"2938",1,0,1,0,0,0,1,-0.236229518942364,1
"2939",0,1,0,0,0,0,0,0.172970632356878,1
"2940",0,1,0,0,0,0,0,-0.119315189999723,3
"2941",0,1,0,0,0,0,1,0.932913770484042,2
"2942",0,1,0,0,0,0,1,0.699085112598761,1
"2943",1,0,1,0,0,0,1,1.34211392178328,2
"2944",1,0,0,0,0,0,0,-0.00240086105708268,2
"2945",1,0,0,0,0,0,1,1.45902825072593,2
"2946",0,1,0,0,0,0,0,2.74508586909497,1
"2947",0,1,0,0,0,0,0,0.348342125770839,1
"2948",1,0,0,0,0,0,0,-1.23000131495481,2
"2949",1,0,0,0,0,0,1,-0.294686683413684,2
"2950",0,1,0,0,0,0,1,-1.23000131495481,1
"2951",0,1,0,0,0,0,1,2.10205705991045,2
"2952",0,1,0,0,0,0,0,-1.52228713731141,1
"2953",0,1,1,0,0,0,0,-1.23000131495481,2
"2954",0,1,0,0,0,0,0,-0.879258328126887,2
"2955",0,1,0,0,0,0,0,0.932913770484042,1
"2956",1,0,0,0,0,0,1,-1.40537280836877,2
"2957",0,1,1,0,0,0,1,-0.879258328126887,1
"2958",0,1,1,0,0,0,0,-1.11308698601217,1
"2959",0,1,0,0,0,0,0,0.348342125770839,2
"2960",0,1,0,0,0,0,1,-0.236229518942364,2
"2961",0,1,0,0,0,0,1,0.640627948127441,1
"2962",0,1,0,0,0,0,1,0.991370934955363,3
"2963",0,1,0,0,0,0,0,0.991370934955363,1
"2964",0,1,0,0,0,0,0,-0.586972505770286,1
"2965",0,1,1,0,0,0,1,0.231427796828199,1
"2966",0,1,0,0,0,0,1,0.640627948127441,2
"2967",0,1,0,0,0,0,1,1.63439974413989,1
"2968",0,1,0,0,0,0,0,0.991370934955363,3
"2969",0,1,0,0,0,0,0,-1.34691564389745,1
"2970",0,1,0,0,0,0,1,1.04982809942668,1
"2971",0,1,0,0,0,0,1,-0.762343999184247,1
"2972",0,1,0,0,0,0,0,-0.119315189999723,1
"2973",0,1,0,0,0,0,1,0.231427796828199,3
"2974",0,1,0,0,0,0,1,-0.353143847885005,1
"2975",0,1,0,0,0,0,0,1.92668556649649,3
"2976",0,1,0,0,0,0,1,2.33588571779573,2
"2977",0,1,0,0,0,0,1,0.757542277070081,2
"2978",0,1,0,0,0,0,0,-0.703886834712926,2
"2979",1,0,0,0,0,0,1,-1.40537280836877,1
"2980",0,1,0,0,0,0,0,1.75131407308253,2
"2981",0,1,0,0,0,0,0,1.04982809942668,1
"2982",0,1,0,0,0,0,0,1.28365675731196,2
"2983",0,1,0,0,0,0,1,1.34211392178328,3
"2984",0,1,0,0,0,0,0,-0.937715492598208,2
"2985",0,1,0,0,0,0,1,1.16674242836932,1
"2986",0,1,0,0,0,0,0,0.348342125770839,2
"2987",0,1,0,0,0,0,1,1.22519959284064,2
"2988",0,1,0,0,0,0,1,1.51748541519725,1
"2989",0,1,0,0,0,0,0,1.45902825072593,1
"2990",0,1,0,0,0,0,0,1.92668556649649,1
"2991",0,1,0,0,0,0,0,-0.645429670241606,1
"2992",0,1,0,0,0,0,1,0.815999441541402,3
"2993",0,1,0,0,0,0,0,-0.470058176827645,2
"2994",0,1,0,0,0,0,1,-0.645429670241606,3
"2995",0,1,0,0,0,0,1,-0.937715492598208,1
"2996",0,1,0,0,0,0,1,-0.586972505770286,3
"2997",0,1,0,0,0,0,0,0.932913770484042,2
"2998",0,1,0,0,0,0,1,-1.46382997284009,2
"2999",0,1,0,0,0,0,1,-0.060858025528403,1
"3000",0,1,0,0,0,0,0,0.991370934955363,1
"3001",0,1,0,0,0,0,1,1.51748541519725,3
"3002",0,1,0,0,0,0,1,2.16051422438177,2
"3003",0,1,0,0,0,0,0,0.289884961299519,1
"3004",0,1,1,0,0,0,1,-1.34691564389745,2
"3005",1,0,0,0,0,0,0,-0.586972505770286,1
"3006",0,1,0,0,0,0,0,-0.470058176827645,2
"3007",0,1,0,0,0,0,0,0.231427796828199,1
"3008",0,1,0,0,0,0,0,0.815999441541402,1
"3009",0,1,0,0,0,0,0,0.231427796828199,2
"3010",1,0,0,0,0,0,0,0.114513467885558,1
"3011",1,0,0,0,0,0,1,1.86822840202517,3
"3012",0,1,0,0,0,0,0,-0.00240086105708268,1
"3013",0,1,0,0,0,0,1,-0.879258328126887,1
"3014",1,0,0,0,0,0,1,-0.645429670241606,1
"3015",0,1,0,0,0,0,0,0.114513467885558,2
"3016",0,1,0,0,0,0,1,-0.00240086105708268,2
"3017",1,0,0,0,0,0,1,0.0560563034142376,2
"3018",1,0,0,0,0,0,1,-0.645429670241606,1
"3019",1,0,0,0,0,0,0,1.86822840202517,2
"3020",0,1,0,0,0,0,0,-1.11308698601217,3
"3021",1,0,0,0,0,0,1,-0.645429670241606,2
"3022",0,1,0,0,0,0,1,-1.23000131495481,1
"3023",0,1,0,0,0,0,0,-0.470058176827645,3
"3024",1,0,0,0,0,0,1,-0.645429670241606,3
"3025",1,0,0,0,0,0,0,1.28365675731196,1
"3026",1,0,0,0,0,0,0,-1.52228713731141,1
"3027",0,1,0,0,0,0,0,-0.470058176827645,1
"3028",1,0,0,0,0,0,1,-1.28845847942613,2
"3029",0,1,0,0,0,0,0,1.63439974413989,2
"3030",0,1,0,0,0,0,1,0.348342125770839,1
"3031",0,1,0,0,0,0,0,-0.177772354471044,1
"3032",0,1,0,0,0,0,0,0.699085112598761,3
"3033",0,1,0,0,0,0,0,0.348342125770839,2
"3034",0,1,0,0,0,0,0,-0.236229518942364,2
"3035",0,1,0,0,0,0,1,1.108285263898,1
"3036",0,1,0,0,0,0,0,1.108285263898,2
"3037",0,1,0,0,0,0,1,-0.119315189999723,2
"3038",0,1,0,0,0,0,1,0.46525645471348,3
"3039",0,1,0,0,0,0,0,0.815999441541402,1
"3040",0,1,0,0,0,0,0,1.51748541519725,3
"3041",0,1,0,0,0,0,0,0.640627948127441,3
"3042",1,0,0,0,0,0,1,0.348342125770839,2
"3043",0,1,0,0,0,0,0,-0.236229518942364,1
"3044",0,1,1,0,0,0,1,-0.236229518942364,1
"3045",0,1,1,0,0,0,1,0.348342125770839,1
"3046",0,1,0,0,0,0,1,0.172970632356878,3
"3047",0,1,0,0,0,0,0,1.98514273096781,3
"3048",1,0,0,0,0,0,1,-0.00240086105708268,1
"3049",0,1,0,0,0,0,0,0.932913770484042,2
"3050",0,1,0,0,0,0,0,0.289884961299519,1
"3051",0,1,0,0,0,0,0,-0.236229518942364,2
"3052",0,1,0,0,0,0,0,0.640627948127441,1
"3053",0,1,0,0,0,0,1,1.22519959284064,2
"3054",0,1,0,0,0,0,1,1.04982809942668,3
"3055",0,1,0,0,0,0,0,-0.528515341298965,1
"3056",0,1,0,0,0,0,1,0.815999441541402,1
"3057",0,1,0,0,0,0,0,-0.645429670241606,2
"3058",1,0,0,0,0,0,1,-1.40537280836877,1
"3059",0,1,0,0,0,0,0,0.58217078365612,1
"3060",0,1,0,0,0,0,1,-1.34691564389745,2
"3061",1,0,0,0,0,0,0,2.56971437568101,3
"3062",0,1,0,0,0,0,0,0.932913770484042,2
"3063",0,1,0,0,0,0,0,-0.645429670241606,1
"3064",1,0,0,0,0,0,1,-1.17154415048349,1
"3065",0,1,0,0,0,0,1,-1.28845847942613,3
"3066",0,1,0,0,0,0,0,0.640627948127441,2
"3067",0,1,0,0,0,0,0,-1.05462982154085,1
"3068",0,1,0,0,0,0,1,-1.34691564389745,3
"3069",1,0,0,0,0,0,1,-0.586972505770286,2
